COUNTY,Date,Cases (Total),Cases (Confirmed Only),Cases (Probable Only),Total tests (new people),Total tests (susceptible test encounters),Total PCR tests (susceptible test encounters),Total Ag tests (susceptible test encounters),Total tests (specimens),Total PCR tests (specimens),Total Ag tests (specimens),Total Recovered,New Hospital Admission,Active Hospitalized Cases,Total Deaths,Total Active Cases,Cases Age 0-9,Cases Age 10-19,Cases Age 20-29,Cases Age 30-39,Cases Age 40-49,Cases Age 50-59,Cases Age 60-69,Cases Age 70-79,Cases Age 80+
Divide,2021-04-09,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunn,2021-04-09,0,0,0,7,13,4,9,29.0,6.0,23.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy,2021-04-09,2,1,1,2,4,1,3,8.0,3.0,5.0,0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmons,2021-04-09,0,0,0,1,5,4,1,12.0,7.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster,2021-04-09,0,0,0,0,6,2,4,11.0,2.0,9.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Valley,2021-04-09,1,1,0,2,8,5,3,10.0,5.0,5.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Forks,2021-04-09,17,11,6,39,366,147,219,688.0,178.0,510.0,20,0.0,2.0,0.0,155.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,1.0,1.0
Grant,2021-04-09,0,0,0,0,7,5,2,11.0,6.0,5.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griggs,2021-04-09,1,1,0,2,4,3,1,4.0,3.0,1.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hettinger,2021-04-09,0,0,0,2,7,3,4,9.0,3.0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidder,2021-04-09,0,0,0,1,5,3,2,7.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMoure,2021-04-09,3,1,2,3,16,7,9,39.0,13.0,26.0,0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Logan,2021-04-09,1,1,0,0,67,63,4,99.0,93.0,6.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
McHenry,2021-04-09,2,0,2,6,19,3,16,26.0,3.0,23.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
McIntosh,2021-04-09,0,0,0,0,7,3,4,10.0,4.0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McKenzie,2021-04-09,2,2,0,5,33,11,22,56.0,14.0,42.0,2,1.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
McLean,2021-04-09,1,1,0,4,30,7,23,57.0,8.0,49.0,0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mercer,2021-04-09,0,0,0,2,36,11,25,64.0,16.0,48.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morton,2021-04-09,7,4,3,26,122,29,93,235.0,35.0,200.0,6,0.0,1.0,0.0,42.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
Mountrail,2021-04-09,2,2,0,7,32,9,23,67.0,15.0,52.0,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Nelson,2021-04-09,0,0,0,0,4,3,1,9.0,3.0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,2021-04-09,0,0,0,1,3,1,2,5.0,1.0,4.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembina,2021-04-09,0,0,0,9,51,24,27,91.0,28.0,63.0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierce,2021-04-09,0,0,0,3,7,2,5,15.0,3.0,12.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramsey,2021-04-09,2,1,1,11,49,20,29,90.0,23.0,67.0,1,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ransom,2021-04-09,4,1,3,13,40,12,28,61.0,12.0,49.0,1,0.0,0.0,0.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Renville,2021-04-09,0,0,0,3,6,0,6,10.0,0.0,10.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,2021-04-09,3,1,2,9,120,15,105,264.0,20.0,244.0,4,0.0,2.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Rolette,2021-04-09,0,0,0,12,83,23,60,162.0,28.0,134.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sargent,2021-04-09,2,0,2,10,30,3,27,53.0,3.0,50.0,2,0.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheridan,2021-04-09,0,0,0,0,1,0,1,3.0,1.0,2.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,2021-04-09,0,0,0,3,12,9,3,25.0,12.0,13.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slope,2021-04-09,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,2021-04-09,5,4,1,22,140,72,68,251.0,83.0,168.0,6,1.0,1.0,0.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Steele,2021-04-09,1,0,1,0,7,0,7,21.0,0.0,21.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutsman,2021-04-09,4,2,2,16,89,60,29,175.0,98.0,77.0,3,0.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
Towner,2021-04-09,1,1,0,1,5,4,1,10.0,8.0,2.0,2,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traill,2021-04-09,2,0,2,4,76,5,71,167.0,5.0,162.0,0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Unknown,2021-04-09,0,0,0,2,6,1,5,9.0,1.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walsh,2021-04-09,1,1,0,6,28,20,8,43.0,24.0,19.0,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ward,2021-04-09,12,1,11,65,283,48,235,529.0,58.0,471.0,7,0.0,3.0,0.0,58.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0
Wells,2021-04-09,0,0,0,0,4,1,3,7.0,1.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williams,2021-04-09,0,0,0,23,119,40,79,202.0,67.0,135.0,1,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adams,2021-04-10,0,0,0,2,2,1,1,4.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnes,2021-04-10,1,1,0,2,16,16,0,21.0,21.0,0.0,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Benson,2021-04-10,0,0,0,1,11,10,1,13.0,12.0,1.0,0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billings,2021-04-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottineau,2021-04-10,0,0,0,3,6,2,4,7.0,2.0,5.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bowman,2021-04-10,0,0,0,1,3,3,0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burke,2021-04-10,0,0,0,1,1,0,1,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burleigh,2021-04-10,3,2,1,19,183,150,33,234.0,187.0,47.0,34,0.0,7.0,0.0,152.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Cass,2021-04-10,20,15,5,72,528,446,82,652.0,566.0,86.0,77,0.0,10.0,0.0,402.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,1.0,0.0
Cavalier,2021-04-10,0,0,0,1,74,74,0,94.0,93.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dickey,2021-04-10,0,0,0,2,5,3,2,6.0,4.0,2.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divide,2021-04-10,0,0,0,1,2,1,1,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunn,2021-04-10,1,0,1,2,4,2,2,4.0,2.0,2.0,0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Eddy,2021-04-10,0,0,0,0,3,3,0,5.0,5.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmons,2021-04-10,0,0,0,1,5,5,0,5.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster,2021-04-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Valley,2021-04-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Forks,2021-04-10,9,9,0,64,151,52,99,169.0,60.0,109.0,16,1.0,2.0,0.0,148.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
Grant,2021-04-10,0,0,0,0,25,25,0,33.0,33.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griggs,2021-04-10,0,0,0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hettinger,2021-04-10,0,0,0,2,4,4,0,4.0,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidder,2021-04-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMoure,2021-04-10,0,0,0,0,3,3,0,4.0,4.0,0.0,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,2021-04-10,0,0,0,0,9,9,0,15.0,15.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,2021-04-10,0,0,0,5,7,3,4,7.0,3.0,4.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McIntosh,2021-04-10,1,1,0,4,86,86,0,106.0,106.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
McKenzie,2021-04-10,0,0,0,2,11,10,1,13.0,11.0,2.0,3,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,2021-04-10,0,0,0,0,0,0,0,2.0,1.0,1.0,1,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercer,2021-04-10,2,1,1,2,9,5,4,11.0,7.0,4.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Morton,2021-04-10,2,1,1,10,37,27,10,48.0,37.0,11.0,8,2.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Mountrail,2021-04-10,0,0,0,4,12,5,7,16.0,8.0,8.0,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nelson,2021-04-10,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,2021-04-10,0,0,0,1,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembina,2021-04-10,1,1,0,2,17,11,6,21.0,13.0,8.0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pierce,2021-04-10,0,0,0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramsey,2021-04-10,1,1,0,6,130,128,2,207.0,205.0,2.0,1,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ransom,2021-04-10,0,0,0,1,29,29,0,31.0,31.0,0.0,1,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renville,2021-04-10,1,1,0,2,8,4,4,8.0,4.0,4.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,2021-04-10,2,2,0,5,19,12,7,21.0,14.0,7.0,7,0.0,2.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rolette,2021-04-10,0,0,0,2,9,8,1,13.0,11.0,2.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sargent,2021-04-10,0,0,0,1,3,3,0,4.0,3.0,1.0,1,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheridan,2021-04-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,2021-04-10,0,0,0,3,11,9,2,14.0,12.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slope,2021-04-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,2021-04-10,0,0,0,5,19,13,6,25.0,18.0,7.0,4,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steele,2021-04-10,0,0,0,0,2,0,2,3.0,0.0,3.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutsman,2021-04-10,0,0,0,4,124,120,4,147.0,143.0,4.0,5,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Towner,2021-04-10,0,0,0,0,3,3,0,4.0,4.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traill,2021-04-10,0,0,0,0,2,2,0,3.0,3.0,0.0,0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,2021-04-10,0,0,0,0,2,1,1,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walsh,2021-04-10,0,0,0,1,4,4,0,6.0,6.0,0.0,2,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ward,2021-04-10,4,2,2,28,81,28,53,91.0,32.0,59.0,8,0.0,3.0,0.0,54.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Wells,2021-04-10,0,0,0,1,2,0,2,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williams,2021-04-10,0,0,0,11,105,93,12,126.0,114.0,12.0,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adams,2021-04-11,0,0,0,0,2,2,0,2.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnes,2021-04-11,1,1,0,1,6,5,1,8.0,7.0,1.0,1,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Benson,2021-04-11,0,0,0,3,3,3,0,5.0,5.0,0.0,0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billings,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottineau,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bowman,2021-04-11,0,0,0,0,2,2,0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burke,2021-04-11,1,0,1,3,3,1,2,3.0,1.0,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Burleigh,2021-04-11,8,6,2,41,119,55,64,151.0,67.0,84.0,15,1.0,5.0,0.0,145.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Cass,2021-04-11,27,18,9,69,406,353,53,483.0,428.0,55.0,51,0.0,8.0,0.0,378.0,0.0,5.0,7.0,5.0,4.0,5.0,0.0,0.0,1.0
Cavalier,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dickey,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divide,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunn,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy,2021-04-11,0,0,0,0,1,1,0,4.0,4.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmons,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Valley,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Forks,2021-04-11,7,6,1,14,180,168,12,205.0,193.0,12.0,17,0.0,2.0,0.0,138.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
Grant,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griggs,2021-04-11,0,0,0,0,1,0,1,1.0,0.0,1.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hettinger,2021-04-11,0,0,0,0,2,2,0,4.0,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidder,2021-04-11,0,0,0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMoure,2021-04-11,1,1,0,2,6,5,1,6.0,5.0,1.0,1,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,2021-04-11,0,0,0,0,2,2,0,3.0,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,2021-04-11,1,0,1,2,6,1,5,6.0,1.0,5.0,0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McIntosh,2021-04-11,0,0,0,0,4,3,1,5.0,4.0,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McKenzie,2021-04-11,0,0,0,2,9,7,2,13.0,11.0,2.0,1,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,2021-04-11,2,2,0,4,7,4,3,8.0,5.0,3.0,1,1.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mercer,2021-04-11,0,0,0,2,4,3,1,5.0,4.0,1.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morton,2021-04-11,2,1,1,17,39,16,23,44.0,18.0,26.0,4,0.0,2.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Mountrail,2021-04-11,0,0,0,1,4,2,2,5.0,3.0,2.0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nelson,2021-04-11,0,0,0,1,3,2,1,3.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,2021-04-11,0,0,0,0,0,0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembina,2021-04-11,0,0,0,8,15,14,1,19.0,18.0,1.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierce,2021-04-11,0,0,0,0,1,0,1,2.0,0.0,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramsey,2021-04-11,0,0,0,0,9,8,1,16.0,15.0,1.0,1,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ransom,2021-04-11,1,1,0,1,10,10,0,13.0,13.0,0.0,0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renville,2021-04-11,0,0,0,1,2,2,0,2.0,2.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,2021-04-11,0,0,0,5,10,9,1,14.0,11.0,3.0,2,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolette,2021-04-11,0,0,0,4,11,11,0,13.0,13.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sargent,2021-04-11,1,1,0,2,4,2,2,5.0,2.0,3.0,1,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sheridan,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,2021-04-11,2,2,0,1,2,2,0,3.0,3.0,0.0,0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Slope,2021-04-11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,2021-04-11,3,3,0,10,23,19,4,27.0,21.0,6.0,3,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Steele,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutsman,2021-04-11,2,2,0,2,21,21,0,34.0,34.0,0.0,1,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Towner,2021-04-11,0,0,0,0,1,1,0,1.0,1.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traill,2021-04-11,0,0,0,1,3,3,0,3.0,3.0,0.0,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,2021-04-11,0,0,0,1,3,3,0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walsh,2021-04-11,0,0,0,4,10,9,1,12.0,11.0,1.0,2,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ward,2021-04-11,4,1,3,18,42,13,29,48.0,19.0,29.0,7,0.0,2.0,1.0,50.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
